benchmark,fork,classification,steady_state_starts,technique,last_warmup_it,last_measure_it,timewaste,interval
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,1,steady state,202,Divergence,129,229,-7.3000242143019225,"(1.0298977757863321, 1.293471839590834)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,2,steady state,270,Divergence,109,209,-16.100042019833865,"(1.0657276515577758, 1.206322294242188)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,3,steady state,83,Divergence,159,259,7.600020891415436,"(0.9534222381209077, 1.0633533390338508)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,4,steady state,50,Divergence,149,249,9.900030452718067,"(0.9546248729141077, 1.0297317016598295)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,0,steady state,0,Divergence,269,369,26.922236349844898,"(1.0017564565656532, 1.0023020628317445)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,1,steady state,0,Divergence,189,289,18.91828466043291,"(0.9983884906954965, 1.001304383557131)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,2,steady state,0,Divergence,269,369,26.920025727972867,"(1.0063945102201082, 1.0076526470089577)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,3,steady state,0,Divergence,139,239,13.91288745871053,"(0.9982130805160528, 1.0013270797443112)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,0,steady state,24,Divergence,149,249,12.504780401132866,"(1.0010245391182073, 1.001811438454925)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,1,steady state,24,Divergence,369,469,34.5106758004415,"(1.000643374552392, 1.0008623087749844)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,2,steady state,24,Divergence,209,309,18.50814960884739,"(1.0009640526831134, 1.0021850880270204)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,3,steady state,36,Divergence,149,249,11.303692713422643,"(0.9999793821655446, 1.0007135621167935)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,4,steady state,24,Divergence,159,259,13.505178656932447,"(0.9997592537284261, 1.0003024550993584)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=4&numberOfIterations=1&reuseArrays=true,0,no steady state,2923,Divergence,499,599,-242.4490976675824,"(1.0328110998716402, 1.0466667489552735)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=4&numberOfIterations=1&reuseArrays=true,1,steady state,0,Divergence,99,199,9.901809426972981,"(0.9781806690269389, 0.9903903049822423)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=4&numberOfIterations=1&reuseArrays=true,2,steady state,0,Divergence,499,599,49.909850748312756,"(0.9562088632383691, 0.9650614487418493)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=4&numberOfIterations=1&reuseArrays=true,3,no steady state,2821,Divergence,159,259,-266.25372060627575,"(0.9893988526418709, 0.998784776874208)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=4&numberOfIterations=1&reuseArrays=true,4,steady state,0,Divergence,499,599,49.90963625526326,"(0.9721490037647618, 0.985091977458422)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=1000&nestedLevel=4&numberOfIterations=10&reuseArrays=true,0,steady state,41,Divergence,139,239,9.802117000645698,"(0.9932951185561322, 1.0218036342217316)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=1000&nestedLevel=4&numberOfIterations=10&reuseArrays=true,1,steady state,0,Divergence,169,269,16.903702484043155,"(0.9926888380132534, 0.9983228457190552)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=1000&nestedLevel=4&numberOfIterations=10&reuseArrays=true,2,steady state,0,Divergence,129,229,12.902758327472524,"(0.9942416304103259, 1.0025724522372679)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=1000&nestedLevel=4&numberOfIterations=10&reuseArrays=true,3,steady state,0,Divergence,129,229,12.902848535143635,"(1.0003191911480835, 1.023872344774095)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=1000&nestedLevel=4&numberOfIterations=10&reuseArrays=true,4,steady state,0,Divergence,129,229,12.902948006651455,"(0.9463225849872037, 0.9787565929834041)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000,0,steady state,2409,Divergence,20,30,-3022.0547522559655,"(0.9378656672235157, 0.9943957107774297)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000,1,no steady state,2873,Divergence,14,24,-3633.6901816320137,"(1.0677453940129222, 1.1009086412774673)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000,2,no steady state,2855,Divergence,13,23,-3581.0495692800914,"(1.0754290248983236, 1.1075137628329117)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000,3,no steady state,2717,Divergence,12,22,-3403.85595391997,"(1.0505537725739056, 1.102744623299979)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000,4,steady state,2173,Divergence,12,22,-2708.16772095998,"(0.9543956122756734, 1.002569022794769)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000,0,steady state,0,Divergence,12,22,178.64379596800003,"(1.0003993452619748, 1.0023226264758998)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000,1,steady state,0,Divergence,12,22,178.308251648,"(0.999057512058554, 1.007284887714089)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000,2,steady state,0,Divergence,16,26,238.555234304,"(0.9990410705013342, 1.0051101692593447)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000,3,steady state,0,Divergence,13,23,193.3574144,"(1.0012555896454556, 1.0030955813533193)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000,4,steady state,0,Divergence,13,23,193.32385996800002,"(0.9984162503801939, 1.0036520264946884)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,0,steady state,0,Divergence,13,23,15.718154239999995,"(1.002257119176651, 1.0026932972533193)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,1,steady state,0,Divergence,21,31,25.423773696,"(0.9964351756405105, 1.0026644029927323)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,2,steady state,0,Divergence,25,35,30.16333721600001,"(0.999249441091705, 1.0075060105076028)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,3,steady state,0,Divergence,17,27,20.480786432,"(0.9949083191485201, 1.004252652073985)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,4,steady state,0,Divergence,13,23,15.789457407999992,"(1.0022973365326726, 1.0030621756444469)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,0,steady state,130,Divergence,129,229,-0.10000031999999948,"(1.0088965840500679, 1.0282068105404225)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,1,steady state,124,Divergence,159,259,3.5000240220000016,"(0.9773404852689239, 0.9972463451626197)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,2,steady state,0,Divergence,129,229,12.900084105999996,"(0.9921775038218427, 1.0117673565504697)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,3,steady state,127,Divergence,149,249,2.2000149540000056,"(1.0024482095402247, 1.0241927419178427)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,4,steady state,0,Divergence,119,219,11.900077298000003,"(1.007348829300036, 1.0278728562790334)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,0,steady state,0,Divergence,129,229,12.900043206000001,"(0.9865981049690233, 0.9931480764276327)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,1,steady state,0,Divergence,119,219,11.900040962,"(0.9882092483155273, 0.9976674555170364)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,2,steady state,10,Divergence,169,269,15.900050400000001,"(0.9955149367499804, 1.00410291701007)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,3,steady state,10,Divergence,109,209,9.900033060000005,"(1.004441381302074, 1.0136277998070686)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,4,steady state,2,Divergence,109,209,10.700032310000003,"(0.9851648173306851, 0.9929987443388937)"
prestodb__presto#com.facebook.presto.operator.BenchmarkWindowOperator.benchmark#numberOfPregroupedColumns=2&partitionsPerGroup=100&rowsPerPartition=10,0,steady state,108,Divergence,24,44,-69.11269273600001,"(1.0106911026133543, 1.0997730194354953)"
prestodb__presto#com.facebook.presto.operator.BenchmarkWindowOperator.benchmark#numberOfPregroupedColumns=2&partitionsPerGroup=100&rowsPerPartition=10,1,steady state,84,Divergence,24,41,-51.02790246399995,"(1.0556342625651807, 1.2060668235008074)"
prestodb__presto#com.facebook.presto.operator.BenchmarkWindowOperator.benchmark#numberOfPregroupedColumns=2&partitionsPerGroup=100&rowsPerPartition=10,2,steady state,53,Divergence,22,42,-25.237127167999997,"(1.0131336431404634, 1.0926291870697296)"
prestodb__presto#com.facebook.presto.operator.BenchmarkWindowOperator.benchmark#numberOfPregroupedColumns=2&partitionsPerGroup=100&rowsPerPartition=10,3,steady state,71,Divergence,40,59,-24.531435520000002,"(1.0077306024732275, 1.1143416885097297)"
prestodb__presto#com.facebook.presto.operator.BenchmarkWindowOperator.benchmark#numberOfPregroupedColumns=2&partitionsPerGroup=100&rowsPerPartition=10,4,steady state,23,Divergence,31,51,6.026166272000001,"(1.0061104011770121, 1.0704476457792707)"
prestodb__presto#com.facebook.presto.operator.BenchmarkUnnestOperator.unnest#nestedType=array(bigint)|array(bigint)&positionsPerPage=1000&primitiveNullsRatio=0.2&replicateType=bigint&rowNullsRatio=0.0&withOrdinality=false,0,steady state,1,Divergence,349,449,34.92318495824943,"(0.9866261014433545, 1.028789377899085)"
prestodb__presto#com.facebook.presto.operator.BenchmarkUnnestOperator.unnest#nestedType=array(bigint)|array(bigint)&positionsPerPage=1000&primitiveNullsRatio=0.2&replicateType=bigint&rowNullsRatio=0.0&withOrdinality=false,1,steady state,30,Divergence,179,279,14.958857130592149,"(0.97174116600189, 1.0076007170147552)"
prestodb__presto#com.facebook.presto.operator.BenchmarkUnnestOperator.unnest#nestedType=array(bigint)|array(bigint)&positionsPerPage=1000&primitiveNullsRatio=0.2&replicateType=bigint&rowNullsRatio=0.0&withOrdinality=false,2,steady state,621,Divergence,269,369,-35.3311341234295,"(1.098037714886548, 1.161299722623061)"
prestodb__presto#com.facebook.presto.operator.BenchmarkUnnestOperator.unnest#nestedType=array(bigint)|array(bigint)&positionsPerPage=1000&primitiveNullsRatio=0.2&replicateType=bigint&rowNullsRatio=0.0&withOrdinality=false,3,steady state,2,Divergence,209,309,20.78083938116714,"(0.9667197947782689, 0.9819932929604156)"
prestodb__presto#com.facebook.presto.operator.BenchmarkUnnestOperator.unnest#nestedType=array(bigint)|array(bigint)&positionsPerPage=1000&primitiveNullsRatio=0.2&replicateType=bigint&rowNullsRatio=0.0&withOrdinality=false,4,steady state,7,Divergence,499,599,49.39167490207613,"(1.01848294396394, 1.0633407194986289)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=false&type=LONG_DECIMAL,0,steady state,5,Divergence,20,30,44.92099583999999,"(0.9645413705667091, 0.9963463278604835)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=false&type=LONG_DECIMAL,1,steady state,0,Divergence,19,29,57.998835711999995,"(1.000514019394296, 1.0486806620017464)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=false&type=LONG_DECIMAL,2,steady state,30,Divergence,14,24,-50.352619520000005,"(1.0577639308496867, 1.1781093338896897)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=false&type=LONG_DECIMAL,3,steady state,4,Divergence,23,33,56.669241343999985,"(0.9801437294531019, 1.0170324569516236)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,0,steady state,5,Divergence,24,34,64.96557465600002,"(1.0379720061296012, 1.0897032471949442)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,1,steady state,17,Divergence,31,41,46.825209856000015,"(1.032227011786289, 1.0674917920771323)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,2,steady state,4,Divergence,26,36,72.75020287999999,"(1.0120318696479493, 1.0477389797291286)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,3,steady state,4,Divergence,20,30,53.59481651200001,"(1.0122283549304723, 1.0419301513607204)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,4,steady state,47,Divergence,20,30,-94.04048998400005,"(1.0364289652971153, 1.12842833952441)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStart#ascii=true&length=10,0,steady state,2,Divergence,169,269,16.700007561285634,"(0.8542854506120109, 1.0338481586732822)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStart#ascii=true&length=10,1,steady state,69,Divergence,59,159,-1.00000079106273,"(1.0189629687863855, 1.1946347443230683)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStart#ascii=true&length=10,2,steady state,11,Divergence,199,299,18.80000809939704,"(0.966900057838949, 1.0199166691399448)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStart#ascii=true&length=10,3,steady state,4,Divergence,79,179,7.5000039356656085,"(0.9210314000152195, 1.0161731338410755)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,0,steady state,185,Divergence,69,169,-11.600009997377184,"(1.1125397859029282, 1.2703339137632477)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,1,steady state,1,Divergence,189,289,18.8000161458756,"(0.8480076167908063, 0.9845721003984467)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,2,steady state,16,Divergence,89,189,7.3000057849495095,"(1.0103613180528783, 1.0453628148296004)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,3,steady state,123,Divergence,79,179,-4.400003473221551,"(1.032279616503204, 1.3301293204882663)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,4,steady state,2,Divergence,119,219,11.700009123852283,"(1.046757979498123, 1.136071961532772)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,0,steady state,0,Divergence,189,289,18.93129119750192,"(0.9957894624366314, 0.9990293643036)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,1,steady state,0,Divergence,169,269,16.9255325419427,"(1.0000272164715638, 1.0017653675030351)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,2,steady state,0,Divergence,129,229,12.921989177525994,"(0.998945895244086, 1.0008474642382599)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,3,steady state,0,Divergence,129,229,12.924981907262094,"(1.0053545202429015, 1.0063475229985186)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,4,steady state,0,Divergence,209,309,20.93531754196676,"(0.9982652191034501, 0.9990467467389916)"
prestodb__presto#com.facebook.presto.util.PagesSortBenchmark.runPagesMergeSortBenchmark#numMergeSources=16&numSortChannels=1&pagesCount=400&totalChannels=1,0,steady state,1,Divergence,24,34,319.01876224,"(0.9986246355133114, 1.0132393727773923)"
prestodb__presto#com.facebook.presto.util.PagesSortBenchmark.runPagesMergeSortBenchmark#numMergeSources=16&numSortChannels=1&pagesCount=400&totalChannels=1,1,steady state,2,Divergence,18,28,220.922380288,"(1.0035432700768003, 1.0235000686460107)"
prestodb__presto#com.facebook.presto.util.PagesSortBenchmark.runPagesMergeSortBenchmark#numMergeSources=16&numSortChannels=1&pagesCount=400&totalChannels=1,2,steady state,0,Divergence,17,27,237.44793804799997,"(0.9927238942653592, 1.0121341367256784)"
prestodb__presto#com.facebook.presto.util.PagesSortBenchmark.runPagesMergeSortBenchmark#numMergeSources=16&numSortChannels=1&pagesCount=400&totalChannels=1,3,steady state,3,Divergence,17,27,199.43076659199994,"(1.0088587380109555, 1.0249329067563757)"
prestodb__presto#com.facebook.presto.util.PagesSortBenchmark.runPagesMergeSortBenchmark#numMergeSources=16&numSortChannels=1&pagesCount=400&totalChannels=1,4,steady state,1,Divergence,18,28,236.39097343999995,"(0.990279350987893, 1.0084978807115346)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterChildIncBenchmark#,0,steady state,1,Divergence,119,219,11.800002991463943,"(0.9963576509486429, 1.0080719129234408)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterChildIncBenchmark#,1,steady state,1,Divergence,79,179,7.800001908345503,"(0.9947091458442248, 1.0122297770564554)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterIncBenchmark#,0,steady state,1072,Divergence,69,169,-100.30006903266653,"(1.057702042806479, 1.268314908662881)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterIncBenchmark#,1,steady state,66,Divergence,139,239,7.3000059798853165,"(1.0101541218815941, 1.3512639029190947)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmark#,0,steady state,1,Divergence,59,159,5.800001436082079,"(1.0067323855975363, 1.055008925494348)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmark#,1,steady state,1,Divergence,99,199,9.800002545377964,"(1.0047253127122906, 1.0184168836679621)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,0,steady state,23,Divergence,89,189,6.600003864173695,"(1.0708435027529295, 1.3293759197904595)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,1,no steady state,2889,Divergence,69,169,-282.00013658282495,"(1.2275237444257932, 1.3577338582466363)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,2,steady state,357,Divergence,69,169,-28.800016842142107,"(1.0923724348111044, 1.5231938737944013)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,3,steady state,5,Divergence,109,209,10.400007285463515,"(0.8431288532555808, 1.0432173380893497)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,4,steady state,187,Divergence,139,239,-4.800002550946022,"(1.0158668166395295, 1.0691600795354297)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.codahaleCounterDecBenchmark#,0,steady state,1,Divergence,119,219,11.80000252789645,"(0.9999852514416632, 1.0114089667602706)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.codahaleCounterDecBenchmark#,1,steady state,1,Divergence,59,159,5.8000013051059405,"(1.0097016766962892, 1.023118274909146)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#,0,steady state,1,Divergence,89,189,8.800002202779297,"(1.0015628886581587, 1.0124276705639017)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#,1,steady state,1,Divergence,59,159,5.800001410727429,"(1.0096155323329559, 1.0247105557538145)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildSetBenchmark#,0,steady state,0,Divergence,59,159,5.9000013398376,"(1.014033065578984, 1.0988912562799247)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildSetBenchmark#,1,steady state,44,Divergence,59,159,1.5000003768094938,"(1.0005737783979394, 1.016628903411154)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#,0,steady state,1,Divergence,59,159,5.800001210827425,"(1.011335579235665, 1.0257736093697742)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#,1,steady state,1,Divergence,59,159,5.8000015859508265,"(1.0124883502471822, 1.028004288772542)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#,0,no steady state,2686,Divergence,59,159,-262.7000600556421,"(0.9350992478177305, 0.9452395805930539)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#,1,no steady state,2687,Divergence,339,439,-234.800052280077,"(0.9291470865693698, 0.9342934366078091)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#,2,no steady state,2686,Divergence,199,299,-248.70005631132383,"(0.9311965753734585, 0.9383430981553367)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#,3,steady state,0,Divergence,59,159,5.900001514051869,"(1.0042778622156763, 1.0145173184949596)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#,4,no steady state,2687,Divergence,499,599,-218.80005069992447,"(0.9298722707670233, 0.9383630695897365)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,0,steady state,168,Divergence,149,249,-1.900001316839015,"(1.0102402328230424, 1.0712517398259855)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,1,steady state,99,Divergence,109,209,1.0000005613498288,"(1.023851181203393, 1.0970707467342886)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,2,steady state,191,Divergence,59,159,-13.20000804616395,"(1.1242598421352752, 1.298116416108655)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,3,steady state,2068,Divergence,59,159,-200.90010391851783,"(1.059570074240558, 1.2739711771983995)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,4,steady state,191,Divergence,159,259,-3.2000016931313127,"(0.9428018298416753, 1.0465953493544595)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,0,steady state,0,Divergence,99,199,9.900002705578002,"(1.0065490692384713, 1.0224742244825245)"
