benchmark,fork,ci
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=1000&nestedLevel=4&numberOfIterations=10&reuseArrays=true,6,"(1.9433175760919472, 1.9498081444160844)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=1000&nestedLevel=4&numberOfIterations=10&reuseArrays=true,7,"(1.9268472409905315, 1.9327922230636003)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=1000&nestedLevel=4&numberOfIterations=10&reuseArrays=true,8,"(1.8882126082324437, 1.8952558324966753)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=1000&nestedLevel=4&numberOfIterations=10&reuseArrays=true,9,"(1.8973786433727744, 1.9058803835795017)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,0,"(1.0579350046490268, 1.0829385839305312)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,1,"(1.0270757895166656, 1.0511065004157494)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,2,"(1.3172239809523842, 1.3219816364689936)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,3,"(1.0479194913307814, 1.0719511525467464)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,4,"(1.33935126318938, 1.3437158953611938)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,5,"(1.0446449153608757, 1.0725348322747084)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,6,"(0.9911283583869018, 0.9986060063884108)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,7,"(1.2705695916252935, 1.2750412924756047)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,8,"(1.3292351667640474, 1.3340387557239577)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=10&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,9,"(1.0312322601112982, 1.0597568108403808)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,0,"(1.0087850764951976, 1.145500729250684)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,1,"(1.230040761791445, 1.4466130420464358)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,2,"(1.2269329909670093, 1.382346811624867)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,3,"(1.4953874003398349, 1.7961843962816502)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,4,"(1.6786482451192104, 2.0871762266740594)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,5,"(1.0303292757300244, 1.1015755469546165)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,7,"(1.2617804259196161, 1.479743200288283)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,8,"(1.23020231737476, 1.4350434098903406)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,9,"(1.0777733717457922, 1.2227122259906242)"
prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#,0,"(1.0575593890014097, 1.1012377245556857)"
prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#,1,"(1.0141628492071217, 1.0357545000820458)"
prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#,2,"(1.507473009371579, 1.5105497147663574)"
prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#,3,"(1.0154844581714784, 1.0347431085216325)"
prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#,4,"(1.6783697753547877, 1.6802621632065313)"
prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#,5,"(1.0479271603213478, 1.0678336794490662)"
prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#,6,"(1.013996961571876, 1.0353586524071177)"
prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#,7,"(1.0139199410357782, 1.0339652817384308)"
prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#,8,"(1.0146599380370325, 1.0360784212627892)"
prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#,9,"(1.5059516871196053, 1.5078002695436776)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,0,"(1.3723799435281858, 1.3739925542991458)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,1,"(1.3379584815628933, 1.3385610561285053)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,2,"(1.3649577973408864, 1.365266113100148)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,3,"(1.335287577220382, 1.3359782511457514)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,4,"(1.3120003933325532, 1.3126593286832142)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,5,"(1.3662847893032262, 1.3672920123700283)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,6,"(1.3262867082580347, 1.3268407700354754)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,7,"(1.3143452874794814, 1.3151299706880373)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,8,"(1.3383369871270345, 1.339906346113325)"
prestodb__presto#com.facebook.presto.sql.gen.InCodeGeneratorBenchmark.benchmark#inListCount=25&type=double,9,"(1.3427112266377377, 1.3431764534889703)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,0,"(1.3629864182929738, 1.3651605998909082)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,1,"(1.3365419667272864, 1.3388234483319041)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,2,"(1.0536341357181094, 1.1678968770973464)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,3,"(1.076544525611548, 1.1839380513105375)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,4,"(1.0718911155850177, 1.3484151573294638)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,5,"(1.2751896881664182, 1.277869604671318)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,6,"(1.3298686197515934, 1.3324070736303661)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,7,"(1.0688957649529343, 1.1893030920266252)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,8,"(1.3698213108064576, 1.3724127026835395)"
prestodb__presto#com.facebook.presto.operator.BenchmarkGroupByHash.addPagePreCompute#channelCount=5&dataType=BIGINT&groupByType=notDistinct&groupCount=3000000&hashEnabled=false,9,"(1.0709099897371464, 1.1808635407143)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000,0,"(0.9918292268622705, 0.9923194571889012)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000,1,"(0.992521106159282, 0.9929538030447207)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000,2,"(0.9933611297108017, 0.9939278589075932)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000,3,"(0.9913755283804955, 0.9917711912400411)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000,4,"(0.9920649595197952, 0.9925586029795616)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000,5,"(0.9920028826749693, 0.9924531265806545)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000,6,"(0.9924684572325212, 0.9930381650622201)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=5&numberOfIterations=1000,7,"(0.9820817590319544, 0.9825980815116424)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,0,"(1.1320918387140417, 1.2694916576892499)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,1,"(1.1264774025135185, 1.180548694181245)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,2,"(1.0849353776712305, 1.2559891072387463)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,3,"(1.1251615252618836, 1.2213497294141344)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,4,"(1.0631707381427777, 1.1049364030422772)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,5,"(1.1299299121911162, 1.2689398492047992)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,6,"(1.2672991855414653, 1.270968042491071)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,7,"(1.068202619352354, 1.1549359338380105)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,8,"(1.0720654216081529, 1.1010068934174566)"
prestodb__presto#com.facebook.presto.operator.repartition.BenchmarkPartitionedOutputOperator.optimizedAddPage#channelCount=1&enableCompression=true&hasNull=true&type=LONG_DECIMAL,9,"(1.0715098041517963, 1.1737955737857708)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000,0,"(0.9760859757819529, 0.9810427193433168)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000,4,"(0.9645908787464269, 0.9687551539441306)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000,6,"(0.9608525107554957, 0.9651842649174904)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000,8,"(0.979459285804837, 0.9828334951118576)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=1000000&nestedLevel=2&numberOfIterations=1000,9,"(1.5861916209031948, 1.590962676538042)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,0,"(1.2649405356073447, 1.2655846653492377)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,1,"(1.2692659437303697, 1.270028444823811)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,2,"(1.2752160805349502, 1.2759764541141292)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,3,"(1.2762004540397105, 1.276948009897548)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,4,"(1.2673320380959938, 1.2679820054252164)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,5,"(1.2728662835916449, 1.2735325549611243)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,6,"(1.2766294291244218, 1.277461259890112)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,7,"(1.2363750572236394, 1.2370392498683318)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,8,"(1.2716235164108471, 1.2722610971446617)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,9,"(1.2697237533866605, 1.270486059759544)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,0,"(1.1698939536994182, 21095.456166350585)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,1,"(5.7669030252773075, 1224480.577199636)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,2,"(1.3464707463851633, 227132.64282332832)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,3,"(1.0865066762199806, 31141.042802950047)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,4,"(1.645041575831325, 1269691.9710618192)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,5,"(1.0853169662733373, 6443.41694242229)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,6,"(1.089022580170535, 8601.724732310173)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,7,"(1.068420874022391, 18028.289119723755)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,8,"(1.0795176963028603, 8958.199048329554)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStartLengthFromEnd#ascii=false&length=10,9,"(1.3047304537959945, 535694.8136575477)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,0,"(13.2692040939687, 13.304531320648751)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,1,"(1.0620558676120906, 7.326070823631875)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,2,"(1.0767341951683274, 12.961331649270802)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,3,"(1.0646061368335105, 5.985759515005758)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,4,"(1.1466754144100513, 13.139128539582536)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,5,"(1.0804777235432108, 10.236191085966837)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,6,"(1.1426284572758074, 13.218164691384295)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,7,"(12.954242982315746, 12.979061997850566)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,8,"(1.1071603408505324, 14.670122105650414)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.codahaleHistogramBenchmark#,9,"(1.077295738335861, 7.488920511105825)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#,1,"(1.1919942104789045, 3.7476839173144327)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#,2,"(4.030638211522269, 4.03495177832204)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#,3,"(3.7342132391675436, 3.757375254655829)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#,4,"(1.0909082693673784, 3.767533469330951)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#,6,"(3.67665285535158, 3.7158906648402055)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#,7,"(1.0808470832800754, 4.78089489384924)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#,8,"(3.821005259132045, 3.8389576437796866)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsSetBenchmark#,9,"(3.490657293008582, 3.4966492092571078)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,0,"(1.1289418397180868, 1.3194757624735012)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,2,"(1.2363862518952538, 1.5680980407902956)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,3,"(1.2180619788933769, 1.5889236305978922)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,4,"(1.1188361518428318, 1.6058254435528152)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,5,"(1.1049037581854249, 1.221548815368205)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,6,"(1.6971119099318468, 6.550030504207378)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,7,"(2.078802204454828, 10.102686909438813)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,8,"(1.0873707554372833, 1.1989473881968846)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryBenchmark#,9,"(1.14309611217531, 1.5989326529126313)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#,0,"(1.2060218097934914, 8.105114897334593)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#,1,"(1.328441878468633, 7.95553766769993)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#,2,"(1.3265565446478877, 8.009539781721426)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#,3,"(1.1379934556542681, 8.80940221379855)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#,4,"(1.1840372589581076, 7.819585127606761)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#,5,"(1.0591257603464852, 7.577543336766817)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#,6,"(1.2280501506101127, 8.427101858826427)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#,7,"(1.1890310090804523, 7.811802917222675)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#,8,"(1.2859804326977324, 8.216315252918342)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildDecBenchmark#,9,"(1.2236725525143834, 7.779496897428848)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterChildIncBenchmark#,0,"(1.2371212810794932, 7.718572621196968)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterChildIncBenchmark#,1,"(1.1504803703734205, 7.478649889129149)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterChildIncBenchmark#,2,"(1.2734672005730512, 8.24232728694044)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterChildIncBenchmark#,3,"(1.1093537115031336, 7.767570110317014)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterChildIncBenchmark#,4,"(1.171210922674662, 7.720968457342593)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterChildIncBenchmark#,5,"(1.146069698746336, 7.560858521941373)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterChildIncBenchmark#,6,"(1.1289511589029073, 7.778449725849306)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterChildIncBenchmark#,7,"(1.1081421960495266, 8.51245920468144)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterChildIncBenchmark#,8,"(1.2588265697795875, 7.732784712590607)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterChildIncBenchmark#,9,"(7.622978888950709, 7.635463469383268)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterIncBenchmark#,0,"(1.118723300645223, 1.22748468083492)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterIncBenchmark#,1,"(1.728729965525034, 2.9568967268087145)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterIncBenchmark#,3,"(1.2384517916357654, 1.663282218681123)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterIncBenchmark#,4,"(1.805027918846943, 3.024349386791033)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterIncBenchmark#,6,"(1.0496008940728834, 1.1141081994788673)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterIncBenchmark#,7,"(1.8087990816114776, 2.846339130167226)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterIncBenchmark#,8,"(1.9439822961488968, 5.547122285374433)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusCounterIncBenchmark#,9,"(1.11363842775444, 1.1954699842573955)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,0,"(1.3162118347473737, 2.7481483325751257)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,2,"(1.0713001690015231, 1.2259707422333237)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,3,"(2.0645351171918094, 70.83089574799895)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,4,"(1.1439745555169807, 1.47654888262833)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,5,"(1.072978871733166, 1.4737837813687973)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,6,"(1.116074764414791, 1.3318113301170704)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,7,"(1.00011988156228, 1.2749479394552798)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,8,"(1.2020881758168596, 1.5241426131685498)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterIncBenchmark#,9,"(1.4039564198070253, 2.099974213900598)"
